SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2 years,tenure_group_2-4 years,tenure_group_4-5 years,tenure_group_5+ years,MonthlyChargeLevel_Medium,MonthlyChargeLevel_High,MonthlyChargeLevel_Very High
1,0,0,1.607062093178246,1,0,1.6209639464659096,2.4364946596999624,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0,1,1,-1.2861451872261143,1,1,-0.6360638271455238,-0.9914764792513603,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,1,1.4033151016004741,1,1,-1.3319392039984972,-0.27318007613312983,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0,0,-0.5934054158616899,1,0,-1.49137604451851,-0.8327340289293431,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
1,0,0,-1.2453957889105598,1,1,0.1777283796753755,-0.9505163564107955,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,0,0,-0.8379018057550162,1,0,0.30062761090955226,-0.6281092092451482,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0.3845801437116149,1,0,0.0498467471749486,0.20256383990669183,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
0,0,1,-0.06366323775948311,1,1,0.479994056494567,0.12563176369166099,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False
0,1,0,1.4848138982315828,1,1,-0.37697896130050285,0.6603547407315234,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
0,1,1,1.4033151016004741,1,0,0.6576997016574979,1.448749208153081,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,1,1,0.7513247285516043,1,0,-1.5096448491614283,-0.5340151931489582,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0,0,1.3218163049693654,1,0,-1.3352608048426642,-0.30803133945133565,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,-0.30815962765280935,1,0,-1.4747680402976753,-0.7736450963551593,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,0,1.0365705167604848,1,1,1.232336647698378,1.5749257238990695,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True
1,1,0,0.7920741268671586,1,1,1.3103942675363012,1.3973073371392601,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1,0,0,0.1808331521338431,0,0,-0.9416511048088821,-0.43370244595626595,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0,0,0,-1.163896992279451,1,0,-1.3651552124401665,-0.9687770120333864,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
1,0,0,1.2403175083382567,1,1,0.8171365421775109,1.4225997735070124,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,1,0,0.832823525182713,1,1,0.9715909814312735,1.1277703914512944,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True
0,1,1,-0.022913839443928746,1,1,0.7008805126316681,0.18542387434036106,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0,0,-0.1044126360750375,1,1,0.9765733826975241,0.14778187303891924,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True
0,1,0,-0.8786512040705705,1,1,0.9632869793208563,-0.5374651605770528,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,1,1,1.4848138982315828,0,0,-0.6227774237688561,0.36018560017244894,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0,1,1,1.158818711707148,0,0,-0.45337578071634227,0.4142424146508767,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False
0,0,0,-0.9601500007016792,1,0,1.1061158156200344,-0.6057613310644324,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,1,0,-0.5934054158616899,1,1,-0.48825258958009526,-0.612243753938878,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,1,1,1.0365705167604848,1,1,-1.4996800466289273,-0.502328231166075,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
1,0,0,0.09933435550273437,1,1,1.1310278219512864,0.550571063847692,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,0,1,-0.7564030091239073,1,0,0.36872042821497436,-0.5480567803244522,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
0,1,1,1.0365705167604848,1,0,-1.4780896411418423,-0.48802295221263725,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0,0,-0.9601500007016792,1,1,0.32055721597455417,-0.7024263419955722,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
1,1,0,0.7513247285516043,1,1,0.41522284003331167,0.6616512253064125,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
0,1,0,-0.1044126360750375,1,0,-1.526252853382263,-0.7314324375693627,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False
0,0,0,-1.163896992279451,1,0,-0.44008937733967457,-0.9232462317084668,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0,0,-0.7564030091239073,1,0,0.4600644514295651,-0.5528911295867506,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,1,0,-0.38965842428391806,1,1,0.9998245886066923,0.010640174193444684,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,0,0,-0.6341548141772443,1,1,0.1926755834741268,-0.481166965986105,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,1,0,-1.0008993990172337,1,1,-0.5131645959113473,-0.8387110425627302,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,1.158818711707148,1,0,0.34380842188372235,1.066835616431506,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False
0,1,1,1.607062093178246,1,0,1.4100422928613094,2.354090979092603,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True
0,0,0,-1.2861451872261143,1,0,-0.5314334005542654,-0.9900920974171566,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1,1,-0.5119066192305812,1,0,-1.494697645362677,-0.8280754741856737,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
0,1,1,1.607062093178246,1,1,0.6942373109433345,1.6739639608317014,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,True,False
0,0,0,1.5663126948626918,1,1,0.4667076531178991,1.4286207357700567,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
0,1,1,1.607062093178246,1,0,1.7438631777000864,2.7987632139647434,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True
0,0,0,0.1808331521338431,1,1,0.1777283796753755,0.11033764057093522,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,1,1.5255632965471373,1,1,0.5032452624037357,1.4495622578017402,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,True,False
0,1,1,0.7513247285516043,1,1,0.8354053468204293,0.9901672319944189,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
0,1,1,-0.1859114327061462,1,1,0.17938918009745933,-0.13608232591731237,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,1,0,-1.2861451872261143,1,1,0.13122596785703866,-0.9813243458005337,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,0,0.3030813470805062,1,0,-1.5245920529601795,-0.6687836659929409,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False
0,0,0,-1.0008993990172337,1,0,-0.5181469971775976,-0.832206645373456,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
